Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=179,2,0,32,44.07399950000013,31.5473329999989,56.600666000001354,27074.5,0.033022938504206865,0.0,57,57,57,57,57,57,57,57,57,57,57
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=18,4,0,35,40.555197750001604,31.87633299999959,51.27308300000166,25866.0,0.06604587700841373,0.0,44,44,51,51,51,51,51,51,51,51,51
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=180,4,0,50,52.18871850000228,36.00883300000035,69.26333300000209,25973.0,0.06604587700841373,0.0,54,54,69,69,69,69,69,69,69,69,69
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=181,3,0,43,44.92762499999969,40.31175000000076,51.83050000000122,25252.333333333332,0.0495344077563103,0.0,43,43,52,52,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=182,9,0,45,45.050907444444334,35.45016700000048,63.54487499999806,25632.11111111111,0.14860322326893088,0.0,45,45,48,49,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=183,7,0,45,47.22842842857133,35.713167000004375,71.34845799999567,27142.0,0.11558028476472403,0.0,45,46,49,49,71,71,71,71,71,71,71
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=184,5,0,31,33.08079139999904,27.20799999999457,41.35241600000228,25720.8,0.08255734626051717,0.0,31,37,37,41,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=185,4,0,28,32.49000000000035,24.30266700000061,40.81179100000032,26072.25,0.06604587700841373,0.0,37,37,41,41,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=186,6,0,33,36.0269028333331,25.75624999999704,45.847750000000076,25446.333333333332,0.0990688155126206,0.0,35,35,45,45,46,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=187,5,0,41,45.88622479999884,31.45699999999607,65.47416600000133,26313.2,0.08255734626051717,0.0,41,58,58,65,65,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=188,5,0,32,37.447291600000824,26.37895800000223,61.329374999999686,25781.2,0.08255734626051717,0.0,32,40,40,61,61,61,61,61,61,61,61
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=189,4,0,40,44.85680200000086,31.028500000001458,65.43341700000127,26871.25,0.06604587700841373,0.0,43,43,65,65,65,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=19,8,0,36,38.52095824999946,33.03116600000067,46.5890420000008,26569.5,0.13209175401682746,0.0,41,42,42,42,47,47,47,47,47,47,47
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=190,6,0,37,40.47356966666523,28.236874999997497,57.70308399999635,28071.333333333332,0.0990688155126206,0.0,44,44,47,47,58,58,58,58,58,58,58
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=191,5,0,42,47.60512499999834,34.50624999999974,66.0685829999963,25156.8,0.08255734626051717,0.0,42,55,55,66,66,66,66,66,66,66,66
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=192,3,0,38.231124999999366,44.25279133333385,38.231124999999366,56.166708000002785,25396.333333333332,0.0495344077563103,0.0,38,38,56,56,56,56,56,56,56,56,56
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=193,4,0,43,42.74177074999841,34.28862499999852,50.56683300000131,26085.25,0.06604587700841373,0.0,43,43,51,51,51,51,51,51,51,51,51
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=194,5,0,54,49.35468319999927,29.089958000000138,58.67954100000006,27813.2,0.08255734626051717,0.0,54,58,58,59,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=195,3,0,38,40.50272166666661,34.229916000001026,48.88570800000025,26018.0,0.0495344077563103,0.0,38,38,49,49,49,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=196,5,0,51,60.16309160000084,37.959583999999325,83.05845800000355,27383.2,0.08255734626051717,0.0,51,83,83,83,83,83,83,83,83,83,83
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=197,4,0,34,38.31540600000061,28.667499999997403,53.60033300000566,27284.0,0.06604587700841373,0.0,37,37,54,54,54,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=198,2,0,37.41795799999892,39.06543699999965,37.41795799999892,40.71291600000038,28545.0,0.033022938504206865,0.0,41,41,41,41,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=199,6,0,34,43.0177013333329,29.184250000000134,62.438249999999584,25290.0,0.0990688155126206,0.0,42,42,58,58,62,62,62,62,62,62,62
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=20,8,0,36,36.534900875000666,28.62029100000285,47.74987500000094,26502.375,0.13209175401682746,0.0,36,40,44,44,48,48,48,48,48,48,48
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=200,8,0,34,37.936228999999265,29.34283300000118,63.63312500000262,26082.875,0.13209175401682746,0.0,36,38,38,38,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=201,1,0,30.015915999999976,30.015915999999976,30.015915999999976,30.015915999999976,25282.0,0.016511469252103433,0.0,30,30,30,30,30,30,30,30,30,30,30
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=202,5,0,34,38.39810000000066,26.87241699999987,52.63066700000252,27764.0,0.08255734626051717,0.0,34,46,46,53,53,53,53,53,53,53,53
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=203,4,0,33,34.92503124999935,31.328709000000288,38.125207999996746,25841.0,0.06604587700841373,0.0,37,37,38,38,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=204,8,0,37,45.35943762500106,35.29037499999532,102.98191700000103,26294.0,0.13209175401682746,0.0,37,39,40,40,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=205,4,0,32,41.67597924999722,29.598249999999382,55.81408299999424,28212.5,0.06604587700841373,0.0,50,50,56,56,56,56,56,56,56,56,56
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=206,4,0,35,38.12514575000026,29.25270800000135,49.912582999999344,26227.0,0.06604587700841373,0.0,38,38,50,50,50,50,50,50,50,50,50
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=207,6,0,35,36.99689583333251,29.158584000001042,45.833082999998,26067.166666666668,0.0990688155126206,0.0,39,39,41,41,46,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=208,4,0,34,35.7778955000001,27.400832999999736,45.28929100000045,25722.75,0.06604587700841373,0.0,37,37,45,45,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=209,4,0,28,31.385916750000575,26.996333999999678,37.78158300000101,26964.25,0.06604587700841373,0.0,32,32,38,38,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=21,5,0,41,42.815641800000215,28.44566699999973,67.69987500000063,25803.0,0.08255734626051717,0.0,41,41,41,68,68,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=210,3,0,30,41.28509733333319,29.312125000000577,64.41124999999914,26737.666666666668,0.0495344077563103,0.0,30,30,64,64,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=211,5,0,40,55.5639081999999,35.09362500000179,86.20033300000074,26333.2,0.08255734626051717,0.0,40,79,79,86,86,86,86,86,86,86,86
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=213,5,0,36,40.58500020000082,35.195916999999355,55.55391700000456,27062.6,0.08255734626051717,0.0,36,40,40,56,56,56,56,56,56,56,56
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=214,4,0,34,35.74559349999973,32.35862500000053,40.40549999999854,27086.75,0.06604587700841373,0.0,36,36,40,40,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=215,2,0,37.13845800000115,43.93899949999991,37.13845800000115,50.73954099999867,26834.5,0.033022938504206865,0.0,51,51,51,51,51,51,51,51,51,51,51
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=216,4,0,40,40.884062499999764,36.520875000000785,46.14879200000033,25503.25,0.06604587700841373,0.0,41,41,46,46,46,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=217,1,0,53.81450000000143,53.81450000000143,53.81450000000143,53.81450000000143,25775.0,0.016511469252103433,0.0,54,54,54,54,54,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=218,4,0,41,44.80361450000081,34.771124999998904,55.110750000004316,24894.25,0.06604587700841373,0.0,48,48,55,55,55,55,55,55,55,55,55
