Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=11,1,0,28.689458999998863,28.689458999998863,28.689458999998863,28.689458999998863,2.0,0.016544167837119178,0.0,29,29,29,29,29,29,29,29,29,29,29
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=110,6,0,31,32.894166833331205,25.591999999996062,42.9488340000006,2.0,0.09926500702271505,0.0,33,33,35,35,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=111,6,0,25,28.578395499998965,23.986082999999603,36.78987499999664,2.0,0.09926500702271505,0.0,28,28,32,32,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=112,1,0,19.481332999998102,19.481332999998102,19.481332999998102,19.481332999998102,2.0,0.016544167837119178,0.0,19,19,19,19,19,19,19,19,19,19,19
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=113,2,0,25.164207999999633,25.50485400000113,25.164207999999633,25.84550000000263,2.0,0.033088335674238356,0.0,26,26,26,26,26,26,26,26,26,26,26
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=114,3,0,28,29.947402666666772,24.298915999999338,37.54550000000023,2.0,0.04963250351135753,0.0,28,28,38,38,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=115,4,0,28,29.723447750000798,26.36366600000173,33.678290999999305,2.0,0.06617667134847671,0.0,30,30,34,34,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=116,3,0,29,29.55970866666628,23.52675000000204,35.755208999997734,2.0,0.04963250351135753,0.0,29,29,36,36,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=117,4,0,25,25.65636425000095,12.872165999999297,35.19895800000228,2.0,0.06617667134847671,0.0,30,30,35,35,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=118,8,0,26,33.95054687499943,21.505624999996087,72.21595899999755,2.0,0.13235334269695342,0.0,31,32,40,40,72,72,72,72,72,72,72
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=119,6,0,27,29.949069833331937,24.06241699999967,39.84595899999732,2.0,0.09926500702271505,0.0,29,29,33,33,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=12,1,0,23.91474999999943,23.91474999999943,23.91474999999943,23.91474999999943,2.0,0.016544167837119178,0.0,24,24,24,24,24,24,24,24,24,24,24
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=120,6,0,32,33.213083166667566,18.376958000001054,45.61887500000239,2.0,0.09926500702271505,0.0,34,34,37,37,46,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=121,6,0,29,30.73043050000157,26.07141700000426,36.919833000002455,2.0,0.09926500702271505,0.0,30,30,37,37,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=122,4,0,32,34.08222925000004,27.166792000002715,40.292624999999305,2.0,0.06617667134847671,0.0,37,37,40,40,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=123,7,0,31,31.662880857144923,26.75075000000504,38.028917000005436,2.0,0.11580917485983423,0.0,31,32,35,35,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=124,5,0,31,27.165683200001922,18.236583000000195,33.14570800000638,2.0,0.08272083918559588,0.0,31,32,32,33,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=125,4,0,28,30.894458249998813,27.495666000000085,34.126541999999205,2.0,0.06617667134847671,0.0,34,34,34,34,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=126,5,0,33,32.472358599999396,25.630208999999127,39.35454199999988,2.0,0.08272083918559588,0.0,33,37,37,39,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=127,6,0,29,28.29388183333374,20.78591700000132,33.24800000000039,2.0,0.09926500702271505,0.0,30,30,31,31,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=128,5,0,27,27.255450200000553,25.68791699999906,29.52020800000099,2.0,0.08272083918559588,0.0,27,28,28,30,30,30,30,30,30,30,30
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=129,9,0,31,30.90513411111094,25.03591700000385,34.2484160000005,2.0,0.14889751053407257,0.0,31,33,33,33,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=13,6,0,30,30.87134033333309,19.07124999999965,40.169917000000055,2.0,0.09926500702271505,0.0,32,32,36,36,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=130,6,0,32,33.01522900000083,28.349208000001624,39.35520800000347,2.0,0.09926500702271505,0.0,33,33,37,37,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=131,5,0,30,30.03710000000055,24.25879200000125,40.19620799999757,2.0,0.08272083918559588,0.0,30,31,31,40,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=132,3,0,29,29.752513999999525,28.414957999999046,31.91687500000029,2.0,0.04963250351135753,0.0,29,29,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=133,5,0,33,36.18920820000042,24.01458299999959,58.168000000001996,2.0,0.08272083918559588,0.0,33,34,34,58,58,58,58,58,58,58,58
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=134,5,0,33,32.3493165999988,28.411749999996516,34.88545799999798,2.0,0.08272083918559588,0.0,33,34,34,35,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=135,4,0,31,30.487166500000384,28.275874999998507,31.595959000000562,2.0,0.06617667134847671,0.0,32,32,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=136,8,0,30,34.50779700000051,26.6065839999996,53.826708999999084,2.0,0.13235334269695342,0.0,31,34,43,43,54,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=137,5,0,30,29.773749999999666,22.896625000001336,35.56033299999939,2.0,0.08272083918559588,0.0,30,34,34,36,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=138,3,0,40,39.80494399999953,37.995540999997246,41.72845799999969,2.0,0.04963250351135753,0.0,40,40,42,42,42,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=139,4,0,31,33.80858324999947,27.369374999999252,41.097332999999736,2.0,0.06617667134847671,0.0,36,36,41,41,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=14,5,0,38,50.0121165999996,25.241084000001024,76.72470800000042,2.0,0.08272083918559588,0.0,38,75,75,77,77,77,77,77,77,77,77
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=140,2,0,22.158166000000534,23.836145500000683,22.158166000000534,25.51412500000083,2.0,0.033088335674238356,0.0,26,26,26,26,26,26,26,26,26,26,26
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=141,5,0,33,37.015391799998554,21.969167000001733,64.05712499999794,2.0,0.08272083918559588,0.0,33,38,38,64,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=142,5,0,29,32.84438340000166,28.59066699999957,40.795125000002486,2.0,0.08272083918559588,0.0,29,36,36,41,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=143,5,0,30,40.896082999999805,28.83204100000114,84.87224999999654,2.0,0.08272083918559588,0.0,30,32,32,85,85,85,85,85,85,85,85
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=144,4,0,27,28.73204149999964,26.523457999999778,31.405749999997568,2.0,0.06617667134847671,0.0,30,30,31,31,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=145,3,0,33,32.33780566666766,28.715000000001822,34.84749999999792,2.0,0.04963250351135753,0.0,33,33,35,35,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=146,5,0,29,31.963800000000475,24.955459000000957,42.94883300000052,2.0,0.08272083918559588,0.0,29,34,34,43,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=147,1,0,33.22358300000161,33.22358300000161,33.22358300000161,33.22358300000161,2.0,0.016544167837119178,0.0,33,33,33,33,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=148,7,0,30,36.2827498571424,27.108583000000408,70.63287500000115,2.0,0.11580917485983423,0.0,30,31,36,36,71,71,71,71,71,71,71
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=149,6,0,28,27.998986333333274,12.24133300000041,34.823792000000076,2.0,0.09926500702271505,0.0,31,31,35,35,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=15,4,0,29,31.584989749999792,26.577666999997973,36.44133399999916,2.0,0.06617667134847671,0.0,34,34,36,36,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=150,6,0,26,28.178451499999642,23.732666999999097,38.36291700000061,2.0,0.09926500702271505,0.0,28,28,29,29,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=151,2,0,27.497708000002063,27.625333000001362,27.497708000002063,27.75295800000066,2.0,0.033088335674238356,0.0,28,28,28,28,28,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=152,6,0,30,31.92178483333426,25.46583400000202,40.316291999999976,2.0,0.09926500702271505,0.0,32,32,35,35,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=153,5,0,33,34.26354159999896,31.71500000000016,40.093583000000876,2.0,0.08272083918559588,0.0,33,35,35,40,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=154,3,0,35,33.76137466666762,28.06104100000084,38.65583299999997,2.0,0.04963250351135753,0.0,35,35,39,39,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=155,3,0,34,32.38418066666604,28.101624999999686,35.38054199999863,2.0,0.04963250351135753,0.0,34,34,35,35,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=156,6,0,30,31.451263666667433,24.339292000000512,37.39345800000038,2.0,0.09926500702271505,0.0,32,32,36,36,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=157,5,0,34,37.648241799999305,27.036082999998712,51.90212499999802,2.0,0.08272083918559588,0.0,34,43,43,52,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=158,5,0,28,27.91196659999855,22.63987499999942,31.668457999998623,2.0,0.08272083918559588,0.0,28,29,29,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=159,4,0,28,24.792062250000413,12.81941599999925,29.18975000000046,2.0,0.06617667134847671,0.0,29,29,29,29,29,29,29,29,29,29,29
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=16,6,0,30,29.7663333333323,22.139416999998218,39.4409170000003,2.0,0.09926500702271505,0.0,30,30,30,30,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=160,8,0,31,28.59031262500111,18.547125000004883,34.29079200000018,2.0,0.13235334269695342,0.0,31,32,33,33,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=161,3,0,35,31.74590266666814,23.673625000000698,36.72108300000332,2.0,0.04963250351135753,0.0,35,35,37,37,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=162,3,0,28,28.433833333335674,27.92354199999636,29.126833000006513,2.0,0.04963250351135753,0.0,28,28,29,29,29,29,29,29,29,29,29
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=163,4,0,28,31.351864249999473,27.261666000001128,37.2794999999968,2.0,0.06617667134847671,0.0,33,33,37,37,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=164,8,0,28,29.75110975000117,23.415334000000065,43.17720899999955,2.0,0.13235334269695342,0.0,29,29,33,33,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=165,4,0,25,24.942676999999858,14.954333000000375,31.148667000003627,2.0,0.06617667134847671,0.0,28,28,31,31,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=166,6,0,31,29.646798500000553,15.854250000003844,38.45416600000107,2.0,0.09926500702271505,0.0,33,33,33,33,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=167,3,0,34,31.753638666666955,26.25204199999942,35.015707999999535,2.0,0.04963250351135753,0.0,34,34,35,35,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=168,2,0,14,21.521021000002527,13.582834000004596,29.45920800000046,2.0,0.033088335674238356,0.0,29,29,29,29,29,29,29,29,29,29,29
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=169,6,0,31,31.000500000000503,23.029499999999814,41.478834000001186,2.0,0.09926500702271505,0.0,33,33,34,34,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=17,2,0,27,27.401500000000077,26.765624999999904,28.037375000000253,2.0,0.033088335674238356,0.0,28,28,28,28,28,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=170,4,0,30,30.316041499999447,26.95220799999909,34.52812500000135,2.0,0.06617667134847671,0.0,30,30,35,35,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=171,4,0,26,27.856937500002843,20.446333000002426,37.11941700000665,2.0,0.06617667134847671,0.0,28,28,37,37,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=172,5,0,26,27.74249140000098,25.382374999999513,32.61575000000505,2.0,0.08272083918559588,0.0,26,29,29,33,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=174,1,0,30.574167000000152,30.574167000000152,30.574167000000152,30.574167000000152,2.0,0.016544167837119178,0.0,31,31,31,31,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=175,2,0,24.466875000001664,26.436917000001614,24.466875000001664,28.406959000001564,2.0,0.033088335674238356,0.0,28,28,28,28,28,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=176,5,0,33,33.03031680000039,29.31283299999876,37.79566599999917,2.0,0.08272083918559588,0.0,33,34,34,38,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=177,6,0,28,29.037791833333472,9.723749999999143,52.65491699999991,2.0,0.09926500702271505,0.0,30,30,33,33,53,53,53,53,53,53,53
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=178,5,0,35,43.43750020000101,25.49450000000064,89.3988340000007,2.0,0.08272083918559588,0.0,35,39,39,89,89,89,89,89,89,89,89
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=179,2,0,26,28.889187499999025,25.689749999997957,32.08862500000009,2.0,0.033088335674238356,0.0,32,32,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=18,1,0,33.25800000000001,33.25800000000001,33.25800000000001,33.25800000000001,2.0,0.016544167837119178,0.0,33,33,33,33,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=180,7,0,28,30.9102439999988,27.10270800000103,41.85679200000081,2.0,0.11580917485983423,0.0,28,30,34,34,42,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=181,3,0,30,32.44786133333477,27.176667000006205,40.20612500000098,2.0,0.04963250351135753,0.0,30,30,40,40,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=182,5,0,28,28.176574999999104,24.865374999997414,30.881082999997034,2.0,0.08272083918559588,0.0,28,29,29,31,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=183,3,0,30,29.689680666666145,26.64024999999981,32.17658300000181,2.0,0.04963250351135753,0.0,30,30,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=184,4,0,29,29.84588524999987,27.47741700000006,32.39229100000074,2.0,0.06617667134847671,0.0,30,30,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=185,2,0,28,29.54689549999756,27.577707999995482,31.51608299999964,2.0,0.033088335674238356,0.0,32,32,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=186,6,0,30,31.25058333333423,21.04237500000039,36.419125000001884,2.0,0.09926500702271505,0.0,34,34,36,36,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=187,5,0,36,34.36454160000011,27.03941700000101,40.53962500000097,2.0,0.08272083918559588,0.0,36,36,36,41,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=188,2,0,32,33.34618750000029,31.900124999999946,34.792250000000635,2.0,0.033088335674238356,0.0,35,35,35,35,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=189,5,0,28,27.925274800000114,21.954082999997127,32.297666000005165,2.0,0.08272083918559588,0.0,28,30,30,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=19,5,0,33,31.925833200000046,26.295208000000514,38.70612499999915,2.0,0.08272083918559588,0.0,33,34,34,39,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=190,7,0,34,32.098857142857035,19.033124999999984,42.4769999999981,2.0,0.11580917485983423,0.0,34,34,37,37,42,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=191,6,0,32,36.04897249999883,26.270458999995583,45.258541999999125,2.0,0.09926500702271505,0.0,41,41,45,45,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=192,4,0,33,41.055749749999926,32.40787500000408,61.918874999996376,2.0,0.06617667134847671,0.0,37,37,62,62,62,62,62,62,62,62,62
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=193,10,0,29,33.43705010000022,20.81474999999955,75.21029200000129,2.0,0.16544167837119175,0.0,29,31,34,38,75,75,75,75,75,75,75
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=194,2,0,28,29.466582999999602,27.79137499999962,31.141790999999586,2.0,0.033088335674238356,0.0,31,31,31,31,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=195,2,0,30.17254199999897,31.4073959999992,30.17254199999897,32.64224999999943,2.0,0.033088335674238356,0.0,33,33,33,33,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=196,7,0,32,32.56210114285629,25.542250000000877,37.47416699999917,2.0,0.11580917485983423,0.0,32,36,37,37,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=197,3,0,26,25.260805666668773,21.561208999997916,27.864708000002736,2.0,0.04963250351135753,0.0,26,26,28,28,28,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=198,4,0,30,30.795562250001574,29.118000000003974,33.81766600000091,2.0,0.06617667134847671,0.0,31,31,34,34,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=199,3,0,24,23.640319333332844,19.709999999999894,27.670499999999265,2.0,0.04963250351135753,0.0,24,24,28,28,28,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=20,3,0,32,30.915624999999707,26.6684589999997,34.05833300000039,2.0,0.04963250351135753,0.0,32,32,34,34,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=200,11,0,35,39.871291727272734,26.782707999998934,91.84008399999755,2.0,0.18198584620831093,0.0,35,36,38,38,54,92,92,92,92,92,92
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=201,3,0,28.176874999999768,29.14161100000001,28.176874999999768,30.910792000000242,2.0,0.04963250351135753,0.0,28,28,31,31,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=202,6,0,27,29.347263666667033,20.510000000001583,35.51779200000027,2.0,0.09926500702271505,0.0,33,33,34,34,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=203,4,0,27,32.268906249999674,26.095832999999402,39.12933299999821,2.0,0.06617667134847671,0.0,37,37,39,39,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=204,4,0,28,28.514916750001618,26.91037499999993,30.079374999999686,2.0,0.06617667134847671,0.0,29,29,30,30,30,30,30,30,30,30,30
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=205,4,0,30,32.958208499999756,26.420209000001194,40.1620420000004,2.0,0.06617667134847671,0.0,35,35,40,40,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=206,1,0,32.41637500000394,32.41637500000394,32.41637500000394,32.41637500000394,2.0,0.016544167837119178,0.0,32,32,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=207,4,0,32,35.43715625000132,27.069832999998766,47.598041000000535,2.0,0.06617667134847671,0.0,35,35,48,48,48,48,48,48,48,48,48
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=208,4,0,33,31.463458250000187,26.332416999998998,34.386249999997176,2.0,0.06617667134847671,0.0,33,33,34,34,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=209,6,0,31,33.47774983333274,30.184832999999855,37.703582999998986,2.0,0.09926500702271505,0.0,34,34,37,37,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=21,4,0,34,31.725687500002486,22.33337500000232,36.11662500000534,2.0,0.06617667134847671,0.0,35,35,36,36,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=210,4,0,29,30.46651024999969,24.316499999999408,36.341790999998125,2.0,0.06617667134847671,0.0,32,32,36,36,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=211,5,0,30,28.840199800000477,20.469249999997885,34.271291000003146,2.0,0.08272083918559588,0.0,30,31,31,34,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=212,1,0,35.204707999994866,35.204707999994866,35.204707999994866,35.204707999994866,2.0,0.016544167837119178,0.0,35,35,35,35,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=213,6,0,29,27.542555500000176,16.92145799999878,32.05220800000319,2.0,0.09926500702271505,0.0,29,29,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=214,4,0,29.363791999998057,32.02754125000007,29.363791999998057,35.804790999999895,2.0,0.06617667134847671,0.0,34,34,36,36,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=215,4,0,29,30.013864499999432,28.557166999998884,32.407083000000725,2.0,0.06617667134847671,0.0,30,30,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=216,5,0,32,41.82712520000145,25.92912499999933,87.47199999999822,2.0,0.08272083918559588,0.0,32,33,33,87,87,87,87,87,87,87,87
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=217,7,0,27,28.672857142855484,21.168625000001384,40.78979099999458,2.0,0.11580917485983423,0.0,27,28,33,33,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=218,4,0,34,36.97140650000064,30.84695900000156,43.46804200000065,2.0,0.06617667134847671,0.0,39,39,43,43,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=219,4,0,32,32.86350000000182,27.52483399999983,37.01895800000088,2.0,0.06617667134847671,0.0,35,35,37,37,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=22,8,0,27,25.8699790000001,14.478082999996644,32.68041600000515,2.0,0.13235334269695342,0.0,29,29,31,31,33,33,33,33,33,33,33
